Parameters
100 4
F_el
0.01935185999615 0.01873108945591 0.00150000000000 0.00150000000000 0.00180000000000 0.00180000000000 0.00120000000000 0.00120000000000 0.00140000000000 0.00140000000000 0.00110000000000 0.00110000000000 0.00120000000000 0.00120000000000 0.00110000000000 0.00110000000000 0.01442370558663 0.01420757356198 0.00130000000000 0.00130000000000 0.00150000000000 0.00140000000000 0.00120000000000 0.00120000000000 0.00130000000000 0.00130000000000 0.00110000000000 0.00110000000000 0.00110000000000 0.00110000000000 0.00100000000000 0.00100000000000 
0.01546998226104 0.00140000000000 0.01513818443467 0.00140000000000 0.00150000000000 0.00120000000000 0.00160000000000 0.00120000000000 0.02929896364368 0.00180000000000 0.02906502884065 0.00200000000000 0.00750000000000 0.00130000000000 0.00690000000000 0.00140000000000 0.00720000000000 0.00140000000000 0.00690000000000 0.00140000000000 0.00160000000000 0.00120000000000 0.00160000000000 0.00120000000000 0.03701272571980 0.00180000000000 0.03706535299422 0.00200000000000 0.00270000000000 0.00130000000000 0.00610000000000 0.00140000000000 
0.02719344672595 0.01627893280509 0.01436047484611 0.00170000000000 0.01417997569779 0.00170000000000 0.00150000000000 0.00130000000000 0.09115547905567 0.02934626811612 0.02091202302381 0.01574429094963 0.02368278764363 0.01567363858143 0.00680000000000 0.00150000000000 0.02279388633948 0.01533849193569 0.00190000000000 0.00150000000000 0.00190000000000 0.00150000000000 0.00140000000000 0.00120000000000 0.05754348037218 0.02337052247703 0.01921200962361 0.01505216568067 0.02141188724506 0.01506797922725 0.00170000000000 0.00140000000000 
0.00180000000000 0.00130000000000 0.00120000000000 0.00110000000000 0.00180000000000 0.00130000000000 0.00120000000000 0.00110000000000 0.00160000000000 0.00130000000000 0.00120000000000 0.00110000000000 0.00160000000000 0.00130000000000 0.00120000000000 0.00110000000000 0.00170000000000 0.00130000000000 0.00120000000000 0.00110000000000 0.00180000000000 0.00130000000000 0.00120000000000 0.00110000000000 0.00160000000000 0.00130000000000 0.00120000000000 0.00110000000000 0.00160000000000 0.00130000000000 0.00120000000000 0.00110000000000 
0.00670000000000 0.00130000000000 0.00230000000000 0.00140000000000 0.11125788485062 0.01679886650229 0.02728323918052 0.00230000000000 0.01517230840371 0.00140000000000 0.00350000000000 0.00150000000000 0.10921146081755 0.01795456372959 0.01758601732902 0.01296726440308 0.00150000000000 0.00120000000000 0.00150000000000 0.00120000000000 0.01946809854163 0.00140000000000 0.00670000000000 0.00150000000000 0.00160000000000 0.00120000000000 0.00170000000000 0.00120000000000 0.02286580966766 0.00160000000000 0.02182516094466 0.00170000000000 
0.03710739648931 0.02511118632132 0.00720000000000 0.00280000000000 0.01885864596070 0.00240000000000 0.01925088317866 0.01792417253232 0.00160000000000 0.00170000000000 0.00130000000000 0.00130000000000 0.01434889676140 0.00270000000000 0.00150000000000 0.00160000000000 0.00680000000000 0.00560000000000 0.00150000000000 0.00150000000000 0.01664982347135 0.00980000000000 0.00210000000000 0.00210000000000 0.00130000000000 0.00130000000000 0.00110000000000 0.00110000000000 0.00150000000000 0.00150000000000 0.00120000000000 0.00120000000000 
0.02039526027022 0.02078603443825 0.00190000000000 0.00870000000000 0.00160000000000 0.00700000000000 0.00130000000000 0.00150000000000 0.02511368255613 0.01712906553782 0.00230000000000 0.01586322269188 0.00180000000000 0.00760000000000 0.00130000000000 0.00160000000000 0.02040316930359 0.02098562269131 0.00190000000000 0.01445268023716 0.00160000000000 0.00700000000000 0.00130000000000 0.00150000000000 0.02511538364733 0.01723851015428 0.00230000000000 0.01587314747860 0.00180000000000 0.00760000000000 0.00130000000000 0.00160000000000 
0.05778224333811 0.00170000000000 0.01375471190312 0.02406538060508 0.01600773878682 0.00140000000000 0.01937972508298 0.01724355244707 0.04636698265348 0.01460382643909 0.01703190179019 0.05515878712787 0.03089473504823 0.00180000000000 0.02173532403453 0.02095480111806 0.00190000000000 0.00120000000000 0.04144761189553 0.00170000000000 0.00140000000000 0.00110000000000 0.01582304709073 0.00140000000000 0.01976204108125 0.00130000000000 0.04062783360229 0.01427487999366 0.00690000000000 0.00120000000000 0.02827444002183 0.00540000000000 
0.00180000000000 0.00140000000000 0.00220000000000 0.00160000000000 0.00180000000000 0.00150000000000 0.00210000000000 0.00160000000000 0.00130000000000 0.00120000000000 0.00130000000000 0.00120000000000 0.00130000000000 0.00120000000000 0.00140000000000 0.00120000000000 0.01983713216592 0.01518567340459 0.02286776111603 0.01625978460391 0.01513997712317 0.00210000000000 0.01912617139972 0.00270000000000 0.00160000000000 0.00130000000000 0.00180000000000 0.00140000000000 0.00160000000000 0.00140000000000 0.00180000000000 0.00150000000000 
0.01707892141712 0.02961503950506 0.00200000000000 0.02159688970925 0.00170000000000 0.05261123141654 0.00140000000000 0.01556385147545 0.00170000000000 0.03860750322980 0.00140000000000 0.00260000000000 0.00130000000000 0.00210000000000 0.00120000000000 0.00160000000000 0.05776723829178 0.00750000000000 0.02141518673616 0.00260000000000 0.02048093877350 0.02647239381302 0.00210000000000 0.02126156442792 0.01591265215648 0.02980842369834 0.00190000000000 0.00960000000000 0.00170000000000 0.02285181185955 0.00140000000000 0.00520000000000 
