Parameters
100 2
F_el
0.01542968720013 0.01574533241038 0.02929346224167 0.10272083970636 0.01605341008804 0.01886301002615 0.03373471161384 0.02891696885915 
0.01814361846591 0.01687382093209 0.02521491349551 0.04073420528689 0.02292475539094 0.01885730472689 0.03169504620567 0.03517733103629 
0.04748294677900 0.01812554719265 0.04973999897930 0.01832924559500 0.03468279412248 0.01693184734716 0.03568870358798 0.01713105402683 
0.00160000000000 0.00160000000000 0.00150000000000 0.00150000000000 0.01718974426637 0.00820000000000 0.01554505846924 0.00630000000000 
0.00190000000000 0.00120000000000 0.01524824130761 0.00130000000000 0.00140000000000 0.00110000000000 0.00160000000000 0.00110000000000 
0.00240000000000 0.00150000000000 0.03762068894923 0.00640000000000 0.00170000000000 0.00140000000000 0.01847467387682 0.00190000000000 
0.00160000000000 0.00160000000000 0.00120000000000 0.00120000000000 0.02153893569792 0.02216611936149 0.00180000000000 0.00180000000000 
0.00230000000000 0.00130000000000 0.02810590488520 0.01461643511824 0.00200000000000 0.00120000000000 0.03732991303340 0.01288203980010 
0.01524034552306 0.02441858936454 0.01927357526604 0.00150000000000 0.00680000000000 0.01901848873591 0.01676637672906 0.00140000000000 
0.00220000000000 0.00120000000000 0.00130000000000 0.00110000000000 0.02226297447689 0.00150000000000 0.00160000000000 0.00120000000000 
0.01536053263438 0.01590050088670 0.06066576326877 0.05301386018653 0.01644442894531 0.01689911254957 0.03257326976146 0.05577139060784 
0.00160000000000 0.00120000000000 0.00150000000000 0.00120000000000 0.01465502900937 0.00130000000000 0.00680000000000 0.00130000000000 
0.01729971230514 0.00170000000000 0.03421262058739 0.02333907787000 0.01610185277246 0.00160000000000 0.05053110235911 0.02078068020828 
0.01820464768928 0.01319350851653 0.01498456593764 0.00160000000000 0.01521297663811 0.00600000000000 0.00150000000000 0.00140000000000 
0.01552140025691 0.01445016448486 0.00160000000000 0.00140000000000 0.01466283144208 0.00180000000000 0.00150000000000 0.00140000000000 
0.02806376977999 0.01730078775705 0.00170000000000 0.02548160716268 0.02248141616603 0.00640000000000 0.02025596002149 0.10305780676956 
0.01714092499573 0.02321996560781 0.10469138669270 0.01940439259807 0.01715031545545 0.02311366728649 0.10476130366282 0.01940355820883 
0.00150000000000 0.00120000000000 0.00150000000000 0.00120000000000 0.00190000000000 0.00130000000000 0.00190000000000 0.00130000000000 
0.01831718509434 0.01766842718950 0.04750632207160 0.04251458743034 0.00190000000000 0.00190000000000 0.07205546630686 0.02165548170054 
0.01553819737314 0.00150000000000 0.03592416448186 0.01434133512557 0.01810861803388 0.05860223243921 0.00160000000000 0.00700000000000 
0.00720000000000 0.00150000000000 0.01665991766246 0.00190000000000 0.00130000000000 0.00120000000000 0.00150000000000 0.00120000000000 
0.01814053674464 0.03494421260759 0.01804630723928 0.03363423904245 0.02313644884272 0.02837492106839 0.02313858358968 0.02785984895457 
0.00150000000000 0.00230000000000 0.00140000000000 0.00210000000000 0.00140000000000 0.00210000000000 0.00140000000000 0.00200000000000 
0.00140000000000 0.00140000000000 0.00120000000000 0.00120000000000 0.00140000000000 0.00140000000000 0.00120000000000 0.00120000000000 
0.01542456976210 0.01616258773343 0.01889227413038 0.01990630479976 0.00220000000000 0.00230000000000 0.01601206093920 0.01664153376755 
0.01704770048281 0.00190000000000 0.03558322920762 0.06643324792428 0.00210000000000 0.00160000000000 0.01807000166033 0.00190000000000 
0.05481147402871 0.02500682860482 0.00200000000000 0.00170000000000 0.01499659607158 0.00230000000000 0.00140000000000 0.00130000000000 
0.00150000000000 0.00120000000000 0.00130000000000 0.00110000000000 0.00120000000000 0.00110000000000 0.00110000000000 0.00100000000000 
0.01523974884990 0.00130000000000 0.02490285586469 0.00210000000000 0.01560979651889 0.00140000000000 0.01725342864869 0.00840000000000 
0.02338727744224 0.04341581867108 0.01554561665489 0.01916631499365 0.02288212386885 0.11307307674382 0.01456068422283 0.01797315683126 
0.00220000000000 0.02058806225214 0.01621411833900 0.02203425014660 0.03079725118079 0.02796963491941 0.02727209626003 0.04692823097357 
0.00150000000000 0.00160000000000 0.00160000000000 0.00160000000000 0.00130000000000 0.00130000000000 0.00130000000000 0.00130000000000 
0.01606030276578 0.02983425431945 0.01780556764098 0.05743256787986 0.01574340337541 0.02120909907914 0.01693677418705 0.02519296174605 
0.01758196584324 0.01747294578253 0.03084156564034 0.03135141181917 0.00190000000000 0.00190000000000 0.00720000000000 0.00720000000000 
0.00680000000000 0.00130000000000 0.01514565263347 0.00130000000000 0.00180000000000 0.00120000000000 0.00210000000000 0.00120000000000 
0.00150000000000 0.00120000000000 0.00140000000000 0.00120000000000 0.00170000000000 0.00130000000000 0.00160000000000 0.00130000000000 
0.02040510464157 0.02070109489815 0.02260747699808 0.02178599245313 0.03221938789958 0.03061179479560 0.00710000000000 0.00700000000000 
0.00160000000000 0.00150000000000 0.00250000000000 0.00220000000000 0.00630000000000 0.00170000000000 0.01528242685112 0.01467351841084 
0.00190000000000 0.00130000000000 0.01353716750785 0.00130000000000 0.02350763187440 0.00160000000000 0.02499312522582 0.00170000000000 
0.00230000000000 0.00190000000000 0.00690000000000 0.00200000000000 0.00130000000000 0.00120000000000 0.00130000000000 0.00130000000000 
0.00160000000000 0.02780583077511 0.00150000000000 0.02061462151607 0.00170000000000 0.03134955944868 0.00150000000000 0.02183565999960 
0.02358408302544 0.02289840254600 0.01701807671594 0.02685072326005 0.01762394256058 0.02106240226168 0.00760000000000 0.02680035142920 
0.00140000000000 0.00130000000000 0.00150000000000 0.00140000000000 0.03112836231344 0.02160424642488 0.03447995268860 0.01628632729156 
0.00150000000000 0.00150000000000 0.00220000000000 0.01724955313189 0.00160000000000 0.00160000000000 0.01573712505846 0.01967277038279 
